val_0_coordinates,val_0_potential,val_1_coordinates,val_1_potential,val_2_coordinates,val_2_potential,val_3_coordinates,val_3_potential,val_4_coordinates,val_4_potential,x_axis,y_axis
0,7.052565618068107e-05,0,0.0006542348900034495,0,3.096011730616133e-05,0,5.1191149190055185e-05,0,0.0015263280035539284,,
0,6.796738670714064e-05,0,0.0006154905644047692,0,3.0107115655875205e-05,0,4.97769712727858e-05,0,0.0014965808093860417,,
0,6.552940132031893e-05,0,0.0005798182473659569,0,2.9280311659829472e-05,0,4.840206123984947e-05,0,0.0014644635130122152,,
0,6.320486912864132e-05,0,0.000546912245227571,0,2.847895500537878e-05,0,4.7065769289589277e-05,0,0.0014302342945408802,,
0,6.098740537108238e-05,0,0.0005165033153202853,0,2.7702304426502344e-05,0,4.5767401030766264e-05,0,0.0013941622162500222,,
0,0.0015881590805057466,0,0.0002857692433130138,0,6.690111759133366e-05,0,6.064301314206988e-05,0,8.159413178474018e-05,,
0,0.0016493570878695074,0,0.00029929673338201235,0,6.8781833699183e-05,0,6.238828977253585e-05,0,8.41690012820806e-05,,
0,0.0017080158286658653,0,0.0003136995867791953,0,7.069782638705058e-05,0,6.417927882548802e-05,0,8.684938753314442e-05,,
0,0.0017635634754484542,0,0.0003290510175018163,0,7.264721332145285e-05,0,6.60160336142801e-05,0,8.964051754964397e-05,,
0,0.0018154686917171703,0,0.0003454318482747909,0,7.462778199804343e-05,0,6.78984540730676e-05,0,9.254791540941332e-05,,
0,0.0018632540014317522,0,0.00036293146319747727,0,7.663696648343987e-05,0,6.982626924517676e-05,0,9.55774207169191e-05,,
0,0.0019065065992278363,0,0.000381648900691256,0,7.867182479781576e-05,0,7.179901874926342e-05,0,9.873520823752702e-05,,
0,0.001944886318538036,0,0.00040169411063237237,0,8.072901742495198e-05,0,7.381603328410202e-05,0,0.00010202780878662554,,
0,0.0019781307251008073,0,0.0004231894041951123,0,8.280478751238052e-05,0,7.587641425421676e-05,0,0.00010546213143217131,,
0,0.002006057487832863,0,0.00044627113059217405,0,8.48949433958357e-05,0,7.797901263256746e-05,0,0.00010904548709084194,,
0,0.0020285642811054827,0,0.00047109162183608944,0,8.699484415961023e-05,0,8.012240721161357e-05,0,0.00011278561358898931,,
0,0.0020456264976363436,0,0.0004978214551758092,0,8.909938900122927e-05,0,8.230488243607392e-05,0,0.00011669070225847622,,
0,0.0020572930225727926,0,0.0005266520934014973,0,9.120301123341501e-05,0,8.452440605255518e-05,0,0.00012076942614788755,,
0,0.0020636802696985257,0,0.0005577989762990815,0,9.329967779198034e-05,0,8.67786068631804e-05,0,0.00012503096991328677,,
0,0.0020649646434131586,0,0.0005915051528431192,0,9.538289513708054e-05,0,8.906475292042026e-05,0,0.0001294850614619314,,
0,0.0020613735906003516,0,0.0006280455641828747,0,9.744572243211569e-05,0,9.137973055581283e-05,0,0.0001341420054107867,,
0,0.0020531754558550386,0,0.0006677321132368824,0,9.948079284227695e-05,0,9.372002469285046e-05,0,0.00013901271841668117,,
0,0.0020406684458378066,0,0.0007109196894042047,0,0.00010148034371817993,0,9.608170094918544e-05,0,0.00014410876642742543,,
0,0.0020241691224625324,0,0.0007580133585165516,0,0.00010343625630840347,0,9.84603900917036e-05,0,0.0001494424038886999,,
0,0.0020040009495530947,0,0.0008094769816026082,0,0.00010534010547857964,0,0.00010085127545317318,0,0.0001550266149214219,,
0,0.00198048348238411,0,0.0008658435949997628,0,0.00010718321969266364,0,0.0001032490839698863,0,0.00016087515647772443,,
0,0.0019539227916757357,0,0.0009277279740151217,0,0.00010895675125210946,0,0.00010564808152929706,0,0.00016700260343563422,,
0,0.0019246036454645954,0,0.0009958419197904356,0,0.00011065175646909897,0,0.00010804207333917071,0,0.00017342439558462597,,
0,0.0018927838424052518,0,0.0010710129639825983,0,0.0001122592851079407,0,0.0001104244100334495,0,0.00018015688639347327,,
0,0.001858690919651837,0,0.001154207392089296,0,0.00011377047804767004,0,0.00011278800021513602,0,0.00018721739341537313,,
0,0.0018225212744178015,0,0.001246558762980493,0,0.00011517667172647461,0,0.00011512533009108705,0,0.00019462425012628515,,
0,0.001784441565739911,0,0.0013494034770417385,0,0.00011646950755367369,0,0.00011742849078943962,0,0.00020239685891054737,,
0,0.0017445921198504521,0,0.0014643254580537224,0,0.00011764104410447174,0,0.000119689213849139,0,0.00021055574483722084,,
0,0.0017030919572981057,0,0.0015932127226619686,0,0.00011868386961710886,0,0.00012189891523825547,0,0.00021912260975567865,,
0,0.0016600449925723293,0,0.0017383296019433808,0,0.00011959121206489565,0,0.0001240487480965169,0,0.00022812038612654573,,
0,0.0016155469220342084,0,0.0019024097812180701,0,0.00012035704393992264,0,0.00012612966419889293,0,0.00023757328985724024,,
0,0.0015696923063436286,0,0.0020887773331498133,0,0.00012097617884504475,0,0.00012813248391144172,0,0.0002475068712427253,,
0,0.0015225813637319702,0,0.002301505839300999,0,0.0001214443570828061,0,0.00013004797416335534,0,0.00025794806291765116,,
0,0.0014743260180552775,0,0.0025456300050340497,0,0.00012175831764890677,0,0.00013186693368763547,0,0.0002689252234981676,,
0,0.0014250547917268042,0,0.002827430639622333,0,0.0001219158543665777,0,0.0001335802845072176,0,0.00028046817532281776,,
0,0.0013749162016129662,0,0.0031548237551673186,0,0.00012191585436661934,0,0.00013517916836963684,0,0.0002926082344000547,,
0,0.0013240804089184877,0,0.0035378999407341405,0,0.00012175831764885126,0,0.00013665504656912297,0,0.0003053782303240049,,
0,0.001272738992289621,0,0.0039896847095951815,0,0.00012144435708281998,0,0.00013799980135989487,0,0.00031881251351820183,,
0,0.0012211028522237238,0,0.004527230581686276,0,0.00012097617884490597,0,0.0001392058369749094,0,0.0003329469467278634,,
0,0.001169398403775307,0,0.005173218864871015,0,0.00012035704393992264,0,0.00014026617811274678,0,0.00034781887717910687,,
0,0.001117862357679092,0,0.005958365296382537,0,0.00011959121206497891,0,0.00014117456368725745,0,0.0003634670852725175,,
0,0.0010667355089293007,0,0.006925131642326804,0,0.0001186838696170811,0,0.00014192553362382676,0,0.0003799317050826867,,
0,0.0010162560293180134,0,0.008133632314645686,0,0.000117641044104555,0,0.000142514506561095,0,0.00039725411127924937,,
0,0.000966652784635591,0,0.009671378401845732,0,0.00011646950755367369,0,0.00014293784647476104,0,0.0004154767664039938,,
0,0.0009181391648268034,0,0.011670047249710241,0,0.00011517667172647461,0,0.00014319291646817944,0,0.0004346430217374575,,
0,0.0008709078325914166,0,0.014335840603922095,0,0.00011377047804758678,0,0.00014327811828639125,0,0.00045479686426036503,,
0,0.0008251266770939181,0,0.01800793362397253,0,0.00011225928510805172,0,0.00014319291646817944,0,0.0004759826015520163,,
0,0.0007809361237297863,0,0.023279981556897436,0,0.00011065175646904346,0,0.0001429378464747194,0,0.000498244475836157,,
0,0.0007384478179753018,0,0.031278808101291966,0,0.00010895675125213722,0,0.000142514506561095,0,0.0005216261979003045,,
0,0.0006977445875925303,0,0.044392656695702803,0,0.00010718321969274691,0,0.00014192553362382676,0,0.0005461703912951199,,
0,0.0006588815034513917,0,0.0685496753199438,0,0.00010534010547844086,0,0.00014117456368727133,0,0.0005719179371857508,,
0,0.0006218878090094304,0,0.1223999520012126,0,0.00010343625630840347,0,0.00014026617811274678,0,0.0005989072105528348,,
0,0.0005867694703564075,0,0.2835256239327222,0,0.00010148034371820769,0,0.0001392058369749094,0,0.0006271731992593121,,
0,0.0005535121070007198,1,0.6285031954414085,0,9.948079284233247e-05,0,0.00013799980135989487,0,0.0006567464989271632,,
0,0.0005220840905429958,1,0.7847078057201499,0,9.744572243214344e-05,0,0.00013665504656912297,0,0.0006876521787828882,,
0,0.0004924396362051553,1,0.8268696717585582,0,9.538289513708054e-05,0,0.00013517916836963684,0,0.0007199085167384767,,
0,0.00046452175397049267,1,0.8268670591565302,0,9.329967779189707e-05,0,0.0001335802845072176,0,0.0007535256061730333,,
0,0.00043826496669865933,1,0.7847000342172278,0,9.120301123341501e-05,0,0.00013186693368763547,0,0.0007885038422597301,,
0,0.0004135977386184597,1,0.628490460331272,0,8.909938900117376e-05,0,0.00013004797416335534,0,0.0008248323023530291,,
0,0.00039044458731546383,0,0.28350823897793487,0,8.699484415966574e-05,0,0.00012813248391144172,0,0.0008624870429258524,,
0,0.00036872787524291906,0,0.12237833294221678,0,8.489494339589121e-05,0,0.00012612966419889293,0,0.0009014293447625887,,
0,0.00034836929319989607,0,0.06852431884274199,0,8.280478751229725e-05,0,0.0001240487480965169,0,0.0009416039483532146,,
0,0.0003292910590274034,0,0.044364116602182424,0,8.072901742500749e-05,0,0.00012189891523825547,0,0.000982937332331929,,
0,0.0003114168609890666,0,0.031247670536103098,0,7.8671824797788e-05,0,0.000119689213849139,0,0.001025336098803259,,
0,0.0002946725780241799,0,0.02324684104949222,0,7.663696648341212e-05,0,0.00011742849078943962,0,0.001068685539681452,,
0,0.00027898680926263797,0,0.0179733714362644,0,7.462778199798792e-05,0,0.00011512533009111481,0,0.0011128484667671246,,
0,0.0002642912436911782,0,0.014300406486068742,0,7.264721332145285e-05,0,0.00011278800021513602,0,0.001157664393983876,,
0,0.0002505208983288598,0,0.011634245263292764,0,7.069782638702282e-05,0,0.0001104244100334495,0,0.0012029491617018273,,
0,0.00023761425019308557,0,0.00963565703398317,0,6.878183369915525e-05,0,0.0001080420733391152,0,0.0012484950890944146,,
0,0.0002255132840632279,0,0.008098378729257713,0,6.690111759136141e-05,0,0.00010564808152929706,0,0.0012940717299098903,,
0,0.00021416347484520815,0,0.006890669628389495,0,6.505725370778426e-05,0,0.0001032490839698863,0,0.0013394272891699976,,
0,0.0002035137203047488,0,0.005924956290480329,0,6.325153436040343e-05,0,0.00010085127545320094,0,0.0013842907331131082,,
0,0.0001935162372206367,0,0.005141065342260831,0,6.148499147470843e-05,0,9.84603900917036e-05,0,0.0014283745929475067,,
0,0.00018412643158396969,0,0.004496481110125239,0,5.97584188946898e-05,0,9.608170094918544e-05,0,0.0014713784265128066,,
0,0.00017530275139018836,0,0.003960440020847417,0,5.8072393868430217e-05,0,9.372002469273943e-05,0,0.0015129928635228412,,
0,0.00016700652880202727,0,0.0035102194725050717,0,5.6427297577460456e-05,0,9.137973055581283e-05,0,0.0015529041233295071,,
0,0.00015920181696985058,0,0.0031287322305376397,0,5.482333461775957e-05,0,8.906475292042026e-05,0,0.001590798863045792,,
0,0.0001518552255774519,0,0.00280292436582201,0,5.326055136450902e-05,0,8.67786068631804e-05,0,0.0016263691922720758,,
0,0.000144935758176451,0,0.0025226826778953493,0,5.1738853188515455e-05,0,8.452440605255518e-05,0,0.0016593176814713034,,
0,0.00013841465356145832,0,0.002280073727928378,0,5.025802051125683e-05,0,8.230488243607392e-05,0,0.0016893621958211785,,
0,0.00013226523279116775,0,0.00206880378906614,0,4.881772370352033e-05,0,8.012240721161357e-05,0,0.0017162404047260799,,
0,0.0001264627529482809,0,0.0018838290678924313,0,4.741753685016947e-05,0,7.797901263256746e-05,0,0.0017397138468480539,,
0,0.00012098426832662934,0,0.0017210700762209236,0,4.605695041370872e-05,0,7.587641425421676e-05,0,0.0017595714676039848,,
0,0.00011580849943057525,0,0.0015771994219367924,0,4.4735382837862714e-05,0,7.381603328410202e-05,0,0.001775632585666917,,
0,0.00011091570992460831,0,0.0014494821590195495,0,4.3452191140047614e-05,0,7.179901874926342e-05,0,0.001787749281982401,,
0,0.0001062875915040784,0,0.0013356542962291162,0,4.22066805453869e-05,0,6.982626924517676e-05,0,0.0017958082346864884,,
0,0.00010190715652444449,0,0.0012338293684133889,0,4.099811321736646e-05,0,6.78984540730676e-05,0,0.0017997320428328883,,
0,9.77586381268325e-05,0,0.0011424258911361396,0,3.982571614186137e-05,0,6.60160336142801e-05,0,0.001799480089514402,,
0,9.382739755031677e-05,0,0.00106011052628939,0,3.868868822187732e-05,0,6.417927882548802e-05,0,0.0017950489909558803,,
0,9.009983826271939e-05,0,0.0009857531871120262,0,3.758620663915635e-05,0,6.238828977253585e-05,0,0.0017864726643731094,,
0,8.656332652892673e-05,0,0.0009183913015120421,0,3.6517432537741534e-05,0,6.064301314206988e-05,0,0.0017738220269246513,,
0,8.320611802761779e-05,0,0.0008572011616203024,0,3.548151608281924e-05,0,5.894325870173245e-05,0,0.001757204314935576,,
0,8.001729011544723e-05,0,0.000801474800785823,0,3.4477600945354014e-05,0,5.728871469276586e-05,0,0.0017367619910714366,,
0,7.69866793600138e-05,0,0.0007506012147679986,0,3.350482826169898e-05,0,5.567896215727397e-05,0,0.0017126711914963039,,
0,7.410482395914242e-05,0,0.0007040510213702084,0,3.256234011356218e-05,0,5.4113488217183425e-05,0,0.0016851396588482143,,
0,7.136291069451128e-05,0,0.0006613638596918436,0,3.164928257073929e-05,0,5.2591698330800574e-05,0,0.0016544041126033832,,
0,6.875272607598237e-05,0,0.0006221379858356996,0,3.076480833874573e-05,0,5.1112927560104104e-05,0,0.0016207270270258006,,
0,6.626661135200607e-05,0,0.0005860216399515977,0,2.9908079046542246e-05,0,4.967645089257178e-05,0,0.0015843928175998528,,
0,6.389742109033647e-05,0,0.00055270584971015,0,2.9078267210713715e-05,0,4.8281492659674186e-05,0,0.0015457034768081718,,
0,6.16384850427587e-05,0,0.0005219184047246528,0,2.827455790788136e-05,0,4.692723510194008e-05,0,0.001504973744911306,,
0,0.0017490022184264709,0,0.00028829016145306974,0,6.938751864410397e-05,0,6.247412449986167e-05,0,8.24916696078315e-05,,
0,0.0018197591086569903,0,0.00030197373924732707,0,7.138919989338466e-05,0,6.430946854382724e-05,0,8.511472016733967e-05,,
0,0.0018875841679773936,0,0.0003165441528514973,0,7.343106315482739e-05,0,6.619479424793684e-05,0,8.784635084452264e-05,,
0,0.0019517768096228155,0,0.0003320755987792079,0,7.551124362384365e-05,0,6.8130296825758e-05,0,9.069201215367029e-05,,
0,0.002011688324953728,0,0.000348649978553231,0,7.762751595266626e-05,0,7.011601284434565e-05,0,9.365746991993329e-05,,
0,0.002066739008914284,0,0.0003663578618706004,0,7.977726658639495e-05,0,7.215180087172257e-05,0,9.674882536470086e-05,,
0,0.0021164316564996205,0,0.0003852995912951296,0,8.195746649236613e-05,0,7.423732087105672e-05,0,9.997253652879734e-05,,
0,0.002160361139920644,0,0.0004055865525029456,0,8.416464482674524e-05,0,7.637201239021896e-05,0,0.00010333544111210125,,
0,0.002198220153483685,0,0.00042734263875850165,0,8.639486416375797e-05,0,7.855507161769193e-05,0,0.0001068447808218187,,
0,0.002229801470564216,0,0.00045070594397257635,0,8.864369801184213e-05,0,8.078542741399297e-05,0,0.0001105082273174518,,
0,0.0022549971718876377,0,0.0004758307256445965,0,9.090621143778566e-05,0,8.306171647021188e-05,0,0.00011433390984580405,,
0,0.0022737952913189224,0,0.0005028896875239608,0,9.317694569940804e-05,0,8.538225778520481e-05,0,0.00011833044466572074,,
0,0.002286274227470228,0,0.0005320766423726475,0,9.544990787627161e-05,0,8.774502671116124e-05,0,0.00012250696635501823,,
0,0.0022925951442116926,0,0.0005636096282951586,0,9.771856654383626e-05,0,9.014762886846994e-05,0,0.00012687316110324143,,
0,0.0022929924878826585,0,0.0005977345684003155,0,9.997585458254576e-05,0,9.258727429620195e-05,0,0.00013143930208456278,,
0,0.0022877627268726303,0,0.0006347295839945477,0,0.00010221418022013373,0,9.50607522704483e-05,0,0.00013621628700707933,,
0,0.002277251489192514,0,0.00067491009723053,0,0.00010442544738081816,0,9.756440728850291e-05,0,0.00014121567793221046,,
0,0.0022618394252279655,0,0.0007186348917443547,0,0.0001066010863425837,0,0.00010009411679259839,0,0.0001464497434474632,,
0,0.002241927318778897,0,0.0007663133413474132,0,0.00010873209557349384,0,0.00010264527127323841,0,0.00015193150326864302,,
0,0.0022179211557776246,0,0.0008184140701071735,0,0.00011080909543964568,0,0.00010521275745853376,0,0.00015767477533609742,,
0,0.0021902179820081497,0,0.0008754753759162709,0,0.00011282239422227835,0,0.0001077909453603143,0,0.00016369422544754153,,
0,0.002159193399589407,0,0.0009381178390243244,0,0.00011476206657426435,0,0.0001103736799935029,0,0.0001700054194529177,,
0,0.0021251914547154582,0,0.0010070596540401877,0,0.00011661804417054111,0,0.00011295427862090257,0,0.00017662487800249038,,
0,0.0020885174728067363,0,0.0010831353783638809,0,0.00011838021788165842,0,0.00011552553439769797,0,0.0001835701338053497,,
0,0.002049434139935788,0,0.0011673189955197782,0,0.00012003855033174138,0,0.00011807972727576055,0,0.00019085979130858965,,
0,0.0020081608575304444,0,0.0012607524677111098,0,0.00012158319721194966,0,0.00012060864299687224,0,0.00019851358864866886,,
0,0.0019648761519923813,0,0.0013647813256462,0,0.0001230046352289349,0,0.0001231036009332609,0,0.00020655246165998675,,
0,0.0019197227285086271,0,0.0014809993550278094,0,0.00012429379410450192,0,0.00012555549142911904,0,0.0002149986096326717,,
0,0.0018728146281857677,0,0.0016113051461585925,0,0.00012544218963236875,0,0.0001279548231494787,0,0.0002238755624198452,,
0,0.001824245874408048,0,0.0017579742618394623,0,0.000126442054480147,0,0.00013029178075738002,0,0.00023320824835368348,,
0,0.0017740999646998906,0,0.0019237521781583222,0,0.0001272864632086701,0,0.00013255629300898408,0,0.0002430230622979812,,
0,0.001722459563774481,0,0.0021119751593524777,0,0.00012796944792442533,0,0.0001347381110924084,0,0.0002533479329694388,,
0,0.0016694157715063246,0,0.00232672914569855,0,0.00012848610105725689,0,0.00013682689673419346,0,0.00026421238846349726,,
0,0.0016150763728960404,0,0.002573061041113933,0,0.00012883266201638155,0,0.00013881231926851645,0,0.0002756476186625001,,
0,0.0015595725291812496,0,0.0028572632529203362,0,0.00012900658488494698,0,0.00014068416052925858,0,0.0002876865329167755,,
0,0.0015030634482146171,0,0.00318726221807919,0,0.000129006584885058,0,0.0001424324260730081,0,0.0003003638110510576,,
0,0.0014457386865414507,0,0.0035731570554652925,0,0.00012883266201645094,0,0.0001440474609196163,0,0.00031371594534915226,,
0,0.001387817889613216,0,0.004027979030793716,0,0.00012848610105735403,0,0.00014552006768828174,0,0.0003277812707254968,,
0,0.0013295479663071735,0,0.004568782594957563,0,0.00012796944792428655,0,0.00014684162475839257,0,0.0003425999797677659,,
0,0.0012711979049889466,0,0.0052182459731996145,0,0.0001272864632084758,0,0.000148004201893287,0,0.0003582141187507826,,
0,0.0012130516467326186,0,0.006007075501384226,0,0.000126442054480147,0,0.00014900067065046207,0,0.0003746675600619642,,
0,0.0011553996074390172,0,0.006977715869031592,0,0.00012544218963245202,0,0.00014982480688560673,0,0.00039200594574287373,,
0,0.001098529556022687,0,0.008190255421589937,0,0.00012429379410450192,0,0.00015047138272943072,0,0.00041027659604916944,,
0,0.0010427175905821096,0,0.009732169044151834,0,0.00012300463522901817,0,0.00015093624560456875,0,0.00042952837604945393,,
0,0.0009882199026186034,0,0.011735086918259335,0,0.0001215831972119219,0,0.00015121638211920696,0,0.0004498115123674762,,
0,0.0009352658910260492,0,0.014405152338854671,0,0.00012003855033176913,0,0.00015130996505659244,0,0.0004711773511925643,,
0,0.0008840530063425611,0,0.018081471078175468,0,0.00011838021788163067,0,0.00015121638211920696,0,0.0004936780477246272,,
0,0.0008347435027149797,0,0.023357619240220714,0,0.00011661804417051336,0,0.00015093624560451324,0,0.0005173661762755688,,
0,0.0007874630813141936,0,0.03136033373920531,0,0.00011476206657418109,0,0.00015047138272941685,0,0.0005422942494012206,,
0,0.0007423012493121273,0,0.044477766656379245,0,0.00011282239422219509,0,0.00014982480688559285,0,0.0005685141337634092,,
0,0.0006993131075398729,0,0.06863797397578641,0,0.00011080909543959017,0,0.0001490006706504482,0,0.0005960763499995858,,
0,0.0006585222213701947,0,0.12249095568091212,0,0.00010873209557343833,0,0.000148004201893287,0,0.0006250292438436944,,
0,0.000619924218058121,0,0.2836187697920025,0,0.0001066010863426392,0,0.00014684162475839257,0,0.0006554180162411938,,
0,0.0005834907790510657,1,0.6285978551598367,0,0.00010442544738087367,0,0.00014552006768828174,0,0.0006872836013897543,,
0,0.000549173744806869,1,0.7848033034636959,0,0.00010221418022007822,0,0.0001440474609196163,0,0.0007206613837459075,,
0,0.0005169091102771028,1,0.8269653053944864,0,9.997585458257352e-05,0,0.0001424324260730081,0,0.0007555797482296234,,
0,0.00048662075158917295,1,0.8269621233361867,0,9.771856654383626e-05,0,0.00014068416052925858,0,0.0007920584624142857,,
0,0.0004582237817686019,1,0.7847938437141035,0,9.544990787629937e-05,0,0.00013881231926851645,0,0.0008301068955612334,,
0,0.000431627481682878,1,0.6285823719777093,0,9.317694569946355e-05,0,0.00013682689673419346,0,0.000869722087174063,,
0,0.0004067377902224334,0,0.283597670695546,0,9.090621143778566e-05,0,0.0001347381110924084,0,0.0009108866873787647,,
0,0.0003834593652271845,0,0.12246477868664883,0,8.864369801189764e-05,0,0.00013255629300898408,0,0.0009535668028989863,,
0,0.00036169724496007416,0,0.06860735873082718,0,8.639486416370246e-05,0,0.00013029178075738002,0,0.0009977097955337355,,
0,0.0003413581506965524,0,0.04444342198773828,0,8.416464482685626e-05,0,0.0001279548231494787,0,0.0010432420944652132,,
0,0.0003223514759768953,0,0.03132300427461254,0,8.195746649231062e-05,0,0.00012555549142911904,0,0.0010900670987997185,,
0,0.0003045900088848308,0,0.02331805357824719,0,7.977726658633943e-05,0,0.0001231036009332609,0,0.0011380632615093644,,
0,0.00028799043173516337,0,0.01804039355497808,0,7.762751595272177e-05,0,0.00012060864299676122,0,0.0011870824591031781,,
0,0.0002724736388910187,0,0.014363239840735828,0,7.551124362384365e-05,0,0.00011807972727576055,0,0.0012369487613135555,,
0,0.00025796490887763923,0,0.011692951525622941,0,7.343106315491066e-05,0,0.00011552553439764246,0,0.001287457719974211,,
0,0.0002443939621071811,0,0.009690346659943533,0,7.138919989338466e-05,0,0.00011295427862090257,0,0.0013383762941595323,,
0,0.00023169493076163894,0,0.008149200010607996,0,6.938751864399295e-05,0,0.00011037367999358616,0,0.0013894435177491948,,
0,0.00021980626292950056,0,0.00693779855708937,0,6.742755127819855e-05,0,0.00010779094536036982,0,0.0014403719945469962,,
0,0.00020867057909440545,0,0.005968587566732589,0,6.551052391867707e-05,0,0.00010521275745845049,0,0.0014908502744278018,,
0,0.00019823449556474748,0,0.005181404692403524,0,6.363738339928982e-05,0,0.0001026452712731829,0,0.00154054612242438,,
0,0.0001884484264414732,0,0.004533738950478941,0,6.180882277043165e-05,0,0.00010009411679259839,0,0.001589110643414951,,
0,0.00017926637319926053,0,0.003994826410210539,0,6.002530567408848e-05,0,9.756440728853066e-05,0,0.0016361831719185482,,
0,0.00017064570886274333,0,0.003541940236194724,0,5.828708946395422e-05,0,9.50607522704483e-05,0,0.0016813967845921707,,
0,0.00016254696205872388,0,0.003157986106838845,0,5.6594246988200814e-05,0,9.258727429620195e-05,0,0.001724384248328853,,
0,0.00015493360484605812,0,0.002829901014637773,0,5.494668699024263e-05,0,9.014762886846994e-05,0,0.0017647841852108243,,
0,0.00014777184711750602,0,0.0025475613948289233,0,5.334417310676187e-05,0,8.774502671116124e-05,0,0.0018022472217650715,,
0,0.0001410304395124684,0,0.00230302271949083,0,5.178634147376404e-05,0,8.538225778520481e-05,0,0.0018364418964833817,,
0,0.00013468048608977767,0,0.002089979881941942,0,5.02727169633399e-05,0,8.306171647021188e-05,0,0.0018670601262033987,,
0,0.00012869526749709204,0,0.0019033777442178934,0,4.8802728094682335e-05,0,8.078542741399297e-05,0,0.0018938220752961477,,
0,0.0001230500749729302,0,0.0017391257455625642,0,4.737572066795814e-05,0,7.855507161769193e-05,0,0.0019164803258385626,,
0,0.00011772205522328494,0,0.0015938858579902793,0,4.59909701842065e-05,0,7.637201239021896e-05,0,0.0019348233045645424,,
0,0.00011269006599820552,0,0.0014649130442816322,0,4.464769311449124e-05,0,7.423732087105672e-05,0,0.001948677975660132,,
0,0.00010793454204119368,0,0.0013499338308878422,0,4.3345057085975025e-05,0,7.215180087172257e-05,0,0.001957911850655941,,
0,0.00010343737097559536,0,0.0012470529104651046,0,4.208219005880087e-05,0,7.011601284434565e-05,0,0.00196243439307027,,
0,9.918177863091349e-05,0,0.0011546806034347934,0,4.085818855939505e-05,0,6.8130296825758e-05,0,0.001962197903942864,,
0,9.515222326286765e-05,0,0.0010714760131670942,0,3.96721250423282e-05,0,6.619479424793684e-05,0,0.0019571979654995214,,
0,9.13342981163634e-05,0,0.0009963021085983292,0,3.852305444851378e-05,0,6.430946854382724e-05,0,0.001947473496761859,,
0,8.771464176396404e-05,0,0.0009281899573222036,0,3.741002002216609e-05,0,6.247412449986167e-05,0,0.0019331064416690663,,
0,8.428085567407928e-05,0,0.0008663100402023644,0,3.633205845079979e-05,0,6.068842633888405e-05,0,0.0019142210729567455,,
0,8.102142847360438e-05,0,0.000809949091022652,0,3.528820438791769e-05,0,5.895191453464399e-05,0,0.001890982860017723,,
0,7.792566639580611e-05,0,0.0007584912796038124,0,3.4277494410206444e-05,0,5.726402137365416e-05,0,0.0018635968222923127,,
0,7.498362942964798e-05,0,0.0007114028338136152,0,3.329897046577823e-05,0,5.562408529830032e-05,0,0.0018323052767969666,,
0,7.218607271519684e-05,0,0.0006682194024475174,0,3.2351682858977604e-05,0,5.403136407231002e-05,0,0.0017973848929975222,,
0,6.952439276028399e-05,0,0.0006285356163409084,0,3.1434692817328136e-05,0,5.2485046817124514e-05,0,0.0017591429921246932,,
0,6.699057808218223e-05,0,0.0005919964229109675,0,3.054707468314044e-05,0,5.098426497557318e-05,0,0.0017179130703278145,,
0,6.457716390584345e-05,0,0.0005582898593755464,0,2.9687917767279304e-05,0,4.9528102262053064e-05,0,0.0016740495819638351,,
0,6.227719057941283e-05,0,0.0005271409992225473,0,2.885632790064485e-05,0,4.811560365625134e-05,0,0.0016279220843418984,,
0,0.0019330251841001567,0,0.00029073041392149723,0,7.19820338318522e-05,0,6.436439421594886e-05,0,8.338038905461587e-05,,
0,0.0020152660166993658,0,0.00030456455460527165,0,7.411324935155394e-05,0,6.629463837726224e-05,0,8.605151816271084e-05,,
0,0.0020941005356141795,0,0.0003192965280084531,0,7.629014827112424e-05,0,6.827950402438221e-05,0,8.88343132875169e-05,,
0,0.0021686639096622634,0,0.00033500146440409995,0,7.851090938867933e-05,0,7.031935259177446e-05,0,9.173445269280989e-05,,
0,0.0022381587601513486,0,0.0003517622897415834,0,8.077331879580152e-05,0,7.241438242364118e-05,0,9.475794880461907e-05,,
0,0.0023018772076986577,0,0.00036967069864470015,0,8.307473713189961e-05,0,7.45646074569728e-05,0,9.791117001076155e-05,,
0,0.0023592176726546787,0,0.0003888282700774126,0,8.541206689727243e-05,0,7.676983438442697e-05,0,0.00010120086396120387,,
0,0.0024096961880428064,0,0.00040934774983816813,0,8.778172041321031e-05,0,7.902963832637222e-05,0,0.00010463418247511069,,
0,0.0024529525608261715,0,0.00043135452870536606,0,9.01795891293522e-05,0,8.134333707168762e-05,0,0.00010821870815172496,,
0,0.002488752077329612,0,0.0004549883507311142,0,9.260101509517282e-05,0,8.37099639819372e-05,0,0.00011196248280875842,,
0,0.0025169835631423942,0,0.00048040529316238645,0,9.50407655347929e-05,0,8.612823970274852e-05,0,0.00011587403785406902,,
0,0.002537654510608958,0,0.0005077800679861855,0,9.749301157827017e-05,0,8.859654287413088e-05,0,0.00011996242671860613,,
0,0.002550883756431588,0,0.0005373087056634585,0,9.995131231688159e-05,0,9.111288009167051e-05,0,0.00012423725947377506,,
0,0.0025568919274491647,0,0.0005692116946916792,0,0.0001024086054366713,0,9.367485543806953e-05,0,0.00012870873976347785,,
0,0.0025559896713018837,0,0.0006037376669168204,0,0.00010485720576311475,0,9.62796399730792e-05,0,0.00013338770417839485,,
0,0.0025485636236296377,0,0.0006411677389433212,0,0.00010728881307850435,0,9.892394165256224e-05,0,0.0001382856642127006,,
